report_id,tpcds_id,instance_id,template_id,query_id,sql
42,9,2,43,869,create table subquery353750 as SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 41 AND 60
42,9,2,44,870,create table subquery417893 as SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 21 AND 40
42,9,2,45,871,create table subquery135415 as SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 1 AND 20
42,9,2,46,872,create table subquery725410 as SELECT AVG(ss_ext_tax) FROM store_sales WHERE ss_quantity BETWEEN 81 AND 100
42,9,2,47,873,create table subquery514344 as SELECT AVG(ss_ext_tax) FROM store_sales WHERE ss_quantity BETWEEN 61 AND 80
42,9,2,48,874,create table subquery982727 as SELECT AVG(ss_ext_tax) FROM store_sales WHERE ss_quantity BETWEEN 41 AND 60
42,9,2,49,875,create table subquery833638 as SELECT AVG(ss_ext_tax) FROM store_sales WHERE ss_quantity BETWEEN 21 AND 40
42,9,2,50,876,create table subquery685362 as SELECT AVG(ss_ext_tax) FROM store_sales WHERE ss_quantity BETWEEN 1 AND 20
42,9,2,51,877,create table subquery529693 as SELECT AVG(ss_net_profit) FROM store_sales WHERE ss_quantity BETWEEN 81 AND 100
42,9,2,52,878,create table subquery998616 as SELECT AVG(ss_net_profit) FROM store_sales WHERE ss_quantity BETWEEN 61 AND 80
42,9,2,53,879,create table subquery717257 as SELECT AVG(ss_net_profit) FROM store_sales WHERE ss_quantity BETWEEN 41 AND 60
42,9,2,54,880,create table subquery299765 as SELECT AVG(ss_net_profit) FROM store_sales WHERE ss_quantity BETWEEN 21 AND 40
42,9,2,55,881,create table subquery828327 as SELECT AVG(ss_net_profit) FROM store_sales WHERE ss_quantity BETWEEN 1 AND 20
42,9,2,56,882,"SELECT CASE WHEN (select * from subquery135415) > 26128 THEN (select * from subquery685362) ELSE (select * from subquery828327) END AS bucket1, CASE WHEN (select * from subquery417893) > 12481 THEN (select * from subquery833638) ELSE (select * from subquery299765) END AS bucket2, CASE WHEN (select * from subquery353750) > 10280 THEN (select * from subquery982727) ELSE (select * from subquery717257) END AS bucket3, CASE WHEN (select * from subquery323234) > 15876 THEN (select * from subquery514344) ELSE (select * from subquery998616) END AS bucket4, CASE WHEN (select * from subquery451903) > 15521 THEN (select * from subquery725410) ELSE (select * from subquery529693) END AS bucket5 FROM reason WHERE r_reason_sk = 1"
42,10,2,57,883,"create table subquery62169 as SELECT cd_gender, cd_marital_status, cd_education_status, COUNT(*) AS cnt1, cd_purchase_estimate, COUNT(*) AS cnt2, cd_credit_rating, COUNT(*) AS cnt3, cd_dep_count, COUNT(*) AS cnt4, cd_dep_employed_count, COUNT(*) AS cnt5, cd_dep_college_count, COUNT(*) AS cnt6 FROM customer AS c, customer_address AS ca, customer_demographics WHERE c.c_current_addr_sk = ca.ca_address_sk AND ca_county IN ('Grand County', 'Adams County', 'Calaveras County', 'Screven County') AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS(SELECT * FROM store_sales, date_dim WHERE c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy BETWEEN 4 AND 4 + 3) AND (EXISTS(SELECT * FROM web_sales, date_dim WHERE c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy BETWEEN 4 AND 4 + 3) OR EXISTS(SELECT * FROM catalog_sales, date_dim WHERE c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy BETWEEN 4 AND 4 + 3)) GROUP BY cd_gender, cd_marital_status, cd_education_status, cd_purchase_estimate, cd_credit_rating, cd_dep_count, cd_dep_employed_count, cd_dep_college_count ORDER BY cd_gender, cd_marital_status, cd_education_status, cd_purchase_estimate, cd_credit_rating, cd_dep_count, cd_dep_employed_count, cd_dep_college_count"
42,10,2,58,884,SELECT * FROM (select * from subquery62169) WHERE rownum <= 100
43,11,2,59,885,"create table subquery658600 as SELECT c_customer_id AS customer_id, c_first_name AS customer_first_name, c_last_name AS customer_last_name, c_preferred_cust_flag AS customer_preferred_cust_flag, c_birth_country AS customer_birth_country, c_login AS customer_login, c_email_address AS customer_email_address, d_year AS dyear, SUM(ws_ext_list_price - ws_ext_discount_amt) AS year_total, 'w' AS sale_type FROM customer, web_sales, date_dim WHERE c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk GROUP BY c_customer_id, c_first_name, c_last_name, c_preferred_cust_flag, c_birth_country, c_login, c_email_address, d_year"
43,11,2,60,886,"create table subquery163834 as SELECT c_customer_id AS customer_id, c_first_name AS customer_first_name, c_last_name AS customer_last_name, c_preferred_cust_flag AS customer_preferred_cust_flag, c_birth_country AS customer_birth_country, c_login AS customer_login, c_email_address AS customer_email_address, d_year AS dyear, SUM(ss_ext_list_price - ss_ext_discount_amt) AS year_total, 's' AS sale_type FROM customer, store_sales, date_dim WHERE c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk GROUP BY c_customer_id, c_first_name, c_last_name, c_preferred_cust_flag, c_birth_country, c_login, c_email_address, d_year"
43,11,2,61,887,"create table subquery185685 as with year_total AS (select * from subquery163834 UNION ALL select * from subquery658600) SELECT t_s_secyear.customer_id, t_s_secyear.customer_first_name, t_s_secyear.customer_last_name, t_s_secyear.customer_birth_country FROM year_total AS t_s_firstyear, year_total AS t_s_secyear, year_total AS t_w_firstyear, year_total AS t_w_secyear WHERE t_s_secyear.customer_id = t_s_firstyear.customer_id AND t_s_firstyear.customer_id = t_w_secyear.customer_id AND t_s_firstyear.customer_id = t_w_firstyear.customer_id AND t_s_firstyear.sale_type = 's' AND t_w_firstyear.sale_type = 'w' AND t_s_secyear.sale_type = 's' AND t_w_secyear.sale_type = 'w' AND t_s_firstyear.dyear = 2001 AND t_s_secyear.dyear = 2001 + 1 AND t_w_firstyear.dyear = 2001 AND t_w_secyear.dyear = 2001 + 1 AND t_s_firstyear.year_total > 0 AND t_w_firstyear.year_total > 0 AND CASE WHEN t_w_firstyear.year_total > 0 THEN t_w_secyear.year_total / t_w_firstyear.year_total ELSE 0.0 END > CASE WHEN t_s_firstyear.year_total > 0 THEN t_s_secyear.year_total / t_s_firstyear.year_total ELSE 0.0 END ORDER BY t_s_secyear.customer_id, t_s_secyear.customer_first_name, t_s_secyear.customer_last_name, t_s_secyear.customer_birth_country"
43,11,2,62,888,WITH year_total AS (select * from subquery163834 UNION ALL select * from subquery658600) SELECT * FROM (select * from subquery185685) WHERE rownum <= 100
43,12,2,63,889,"create table subquery468041 as SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ws_ext_sales_price) AS itemrevenue, SUM(ws_ext_sales_price) * 100 / SUM(SUM(ws_ext_sales_price)) OVER(PARTITION BY i_class) AS revenueratio FROM web_sales, item, date_dim WHERE ws_item_sk = i_item_sk AND i_category IN ('Jewelry') AND ws_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('2000-02-24' AS DATE) AND (CAST('2000-02-24' AS DATE) + 30) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio"
43,12,2,64,890,SELECT * FROM (select * from subquery468041) WHERE rownum <= 100
43,13,2,65,891,"SELECT AVG(ss_quantity), AVG(ss_ext_sales_price), AVG(ss_ext_wholesale_cost), SUM(ss_ext_wholesale_cost) FROM store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND ((ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Secondary' AND ss_sales_price BETWEEN 100.00 AND 150.00 AND hd_dep_count = 3) OR (ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'D' AND cd_education_status = 'Primary' AND ss_sales_price BETWEEN 50.00 AND 100.00 AND hd_dep_count = 1) OR (ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'U' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 150.00 AND 200.00 AND hd_dep_count = 1)) AND ((ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('KY', 'TN') AND ss_net_profit BETWEEN 100 AND 200) OR (ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('GA') AND ss_net_profit BETWEEN 150 AND 300) OR (ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('MO', 'ND', 'TX') AND ss_net_profit BETWEEN 50 AND 250))"
43,14,2,66,892,"create table subquery817443 as SELECT iws.i_brand_id, iws.i_class_id, iws.i_category_id FROM web_sales, item AS iws, date_dim AS d3 WHERE ws_item_sk = iws.i_item_sk AND ws_sold_date_sk = d3.d_date_sk AND d3.d_year BETWEEN 1998 AND 1998 + 2"
43,14,2,67,893,"create table subquery544225 as SELECT ics.i_brand_id, ics.i_class_id, ics.i_category_id FROM catalog_sales, item AS ics, date_dim AS d2 WHERE cs_item_sk = ics.i_item_sk AND cs_sold_date_sk = d2.d_date_sk AND d2.d_year BETWEEN 1998 AND 1998 + 2"
43,14,2,68,894,"create table subquery566473 as SELECT iss.i_brand_id AS brand_id, iss.i_class_id AS class_id, iss.i_category_id AS category_id FROM store_sales, item AS iss, date_dim AS d1 WHERE ss_item_sk = iss.i_item_sk AND ss_sold_date_sk = d1.d_date_sk AND d1.d_year BETWEEN 1998 AND 1998 + 2"
43,14,2,69,895,"create table subquery237554 as SELECT i_item_sk AS ss_item_sk FROM item, (select * from subquery566473 INTERSECT select * from subquery544225 INTERSECT select * from subquery817443) WHERE i_brand_id = brand_id AND i_class_id = class_id AND i_category_id = category_id"
43,14,2,70,896,"create table subquery201898 as SELECT ws_quantity AS quantity, ws_list_price AS list_price FROM web_sales, date_dim WHERE ws_sold_date_sk = d_date_sk AND d_year BETWEEN 1998 AND 1998 + 2"
43,14,2,71,897,"create table subquery885810 as SELECT cs_quantity AS quantity, cs_list_price AS list_price FROM catalog_sales, date_dim WHERE cs_sold_date_sk = d_date_sk AND d_year BETWEEN 1998 AND 1998 + 2"
43,14,2,72,898,"create table subquery709568 as SELECT ss_quantity AS quantity, ss_list_price AS list_price FROM store_sales, date_dim WHERE ss_sold_date_sk = d_date_sk AND d_year BETWEEN 1998 AND 1998 + 2"
43,14,2,73,899,create table subquery340402 as SELECT AVG(quantity * list_price) AS average_sales FROM (select * from subquery709568 UNION ALL select * from subquery885810 UNION ALL select * from subquery201898) AS x
43,14,2,74,900,create table subquery835161 as with cross_items AS (select * from subquery237554) SELECT ss_item_sk FROM cross_items
43,14,2,75,901,create table subquery729768 as with cross_items AS (select * from subquery237554) select * from subquery835161
43,14,2,76,902,create table subquery74039 as with cross_items AS (select * from subquery237554) select * from subquery729768
43,14,2,77,903,create table subquery137715 as with avg_sales AS (select * from subquery340402) SELECT average_sales FROM avg_sales
43,14,2,78,904,create table subquery504178 as with avg_sales AS (select * from subquery340402) select * from subquery137715
43,14,2,79,905,create table subquery546789 as with avg_sales AS (select * from subquery340402) select * from subquery504178
43,14,2,80,906,"create table subquery833818 as with cross_items AS (select * from subquery237554), avg_sales AS (select * from subquery340402) SELECT 'web' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ws_quantity * ws_list_price) AS sales, COUNT(*) AS number_sales FROM web_sales, item, date_dim WHERE ws_item_sk IN (select * from subquery74039) AND ws_item_sk = i_item_sk AND ws_sold_date_sk = d_date_sk AND d_year = 1998 + 2 AND d_moy = 11 GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ws_quantity * ws_list_price) > (select * from subquery546789)"
43,14,2,81,907,"create table subquery866459 as with cross_items AS (select * from subquery237554), avg_sales AS (select * from subquery340402) SELECT 'catalog' AS channel, i_brand_id, i_class_id, i_category_id, SUM(cs_quantity * cs_list_price) AS sales, COUNT(*) AS number_sales FROM catalog_sales, item, date_dim WHERE cs_item_sk IN (select * from subquery74039) AND cs_item_sk = i_item_sk AND cs_sold_date_sk = d_date_sk AND d_year = 1998 + 2 AND d_moy = 11 GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(cs_quantity * cs_list_price) > (select * from subquery546789)"
43,14,2,82,908,"create table subquery554998 as with cross_items AS (select * from subquery237554), avg_sales AS (select * from subquery340402) SELECT 'store' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ss_quantity * ss_list_price) AS sales, COUNT(*) AS number_sales FROM store_sales, item, date_dim WHERE ss_item_sk IN (select * from subquery74039) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_year = 1998 + 2 AND d_moy = 11 GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ss_quantity * ss_list_price) > (select * from subquery546789)"
43,14,2,83,909,"create table subquery70016 as with cross_items AS (select * from subquery237554), avg_sales AS (select * from subquery340402) SELECT channel, i_brand_id, i_class_id, i_category_id, SUM(sales), SUM(number_sales) FROM (select * from subquery554998 UNION ALL select * from subquery866459 UNION ALL select * from subquery833818) AS y GROUP BY ROLLUP(channel, i_brand_id, i_class_id, i_category_id) ORDER BY channel, i_brand_id, i_class_id, i_category_id"
43,14,2,84,910,"WITH cross_items AS (select * from subquery237554), avg_sales AS (select * from subquery340402) SELECT * FROM (select * from subquery70016) WHERE rownum <= 100"
43,15,2,85,911,"create table subquery216478 as SELECT iws.i_brand_id, iws.i_class_id, iws.i_category_id FROM web_sales, item AS iws, date_dim AS d3 WHERE ws_item_sk = iws.i_item_sk AND ws_sold_date_sk = d3.d_date_sk AND d3.d_year BETWEEN 1998 AND 1998 + 2"
43,15,2,86,912,"create table subquery780528 as SELECT ics.i_brand_id, ics.i_class_id, ics.i_category_id FROM catalog_sales, item AS ics, date_dim AS d2 WHERE cs_item_sk = ics.i_item_sk AND cs_sold_date_sk = d2.d_date_sk AND d2.d_year BETWEEN 1998 AND 1998 + 2"
43,15,2,87,913,"create table subquery2241 as SELECT iss.i_brand_id AS brand_id, iss.i_class_id AS class_id, iss.i_category_id AS category_id FROM store_sales, item AS iss, date_dim AS d1 WHERE ss_item_sk = iss.i_item_sk AND ss_sold_date_sk = d1.d_date_sk AND d1.d_year BETWEEN 1998 AND 1998 + 2"
43,15,2,88,914,"create table subquery903001 as SELECT i_item_sk AS ss_item_sk FROM item, (select * from subquery2241 INTERSECT select * from subquery780528 INTERSECT select * from subquery216478) AS x WHERE i_brand_id = brand_id AND i_class_id = class_id AND i_category_id = category_id"
43,15,2,89,915,"create table subquery682161 as SELECT ws_quantity AS quantity, ws_list_price AS list_price FROM web_sales, date_dim WHERE ws_sold_date_sk = d_date_sk AND d_year BETWEEN 1998 AND 1998 + 2"
43,15,2,90,916,"create table subquery793464 as SELECT cs_quantity AS quantity, cs_list_price AS list_price FROM catalog_sales, date_dim WHERE cs_sold_date_sk = d_date_sk AND d_year BETWEEN 1998 AND 1998 + 2"
43,15,2,91,917,"create table subquery847548 as SELECT ss_quantity AS quantity, ss_list_price AS list_price FROM store_sales, date_dim WHERE ss_sold_date_sk = d_date_sk AND d_year BETWEEN 1998 AND 1998 + 2"
43,15,2,92,918,create table subquery293907 as SELECT AVG(quantity * list_price) AS average_sales FROM (select * from subquery847548 UNION ALL select * from subquery793464 UNION ALL select * from subquery682161) AS x
43,15,2,93,919,create table subquery409526 as with cross_items AS (select * from subquery903001) SELECT ss_item_sk FROM cross_items
43,15,2,94,920,create table subquery483383 as with cross_items AS (select * from subquery903001) select * from subquery409526
43,15,2,95,921,create table subquery107464 as SELECT d_week_seq FROM date_dim WHERE d_year = 1998 AND d_moy = 12 AND d_dom = 20
43,15,2,96,922,create table subquery936303 as SELECT d_week_seq FROM date_dim WHERE d_year = 1998 + 1 AND d_moy = 12 AND d_dom = 20
43,15,2,97,923,create table subquery894344 as with avg_sales AS (select * from subquery293907) SELECT average_sales FROM avg_sales
43,15,2,98,924,create table subquery23873 as with avg_sales AS (select * from subquery293907) select * from subquery894344
43,15,2,99,925,"create table subquery426592 as with cross_items AS (select * from subquery903001), avg_sales AS (select * from subquery293907) SELECT 'store' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ss_quantity * ss_list_price) AS sales, COUNT(*) AS number_sales FROM store_sales, item, date_dim WHERE ss_item_sk IN (select * from subquery483383) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_week_seq = (select * from subquery107464) GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ss_quantity * ss_list_price) > (select * from subquery23873)"
43,15,2,100,926,"create table subquery509557 as with cross_items AS (select * from subquery903001), avg_sales AS (select * from subquery293907) SELECT 'store' AS channel, i_brand_id, i_class_id, i_category_id, SUM(ss_quantity * ss_list_price) AS sales, COUNT(*) AS number_sales FROM store_sales, item, date_dim WHERE ss_item_sk IN (select * from subquery483383) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_week_seq = (select * from subquery936303) GROUP BY i_brand_id, i_class_id, i_category_id HAVING SUM(ss_quantity * ss_list_price) > (select * from subquery23873)"
43,15,2,101,927,"create table subquery964875 as with cross_items AS (select * from subquery903001), avg_sales AS (select * from subquery293907) SELECT this_year.channel AS ty_channel, this_year.i_brand_id AS ty_brand, this_year.i_class_id AS ty_class, this_year.i_category_id AS ty_category, this_year.sales AS ty_sales, this_year.number_sales AS ty_number_sales, last_year.channel AS ly_channel, last_year.i_brand_id AS ly_brand, last_year.i_class_id AS ly_class, last_year.i_category_id AS ly_category, last_year.sales AS ly_sales, last_year.number_sales AS ly_number_sales FROM (select * from subquery509557) AS this_year, (select * from subquery426592) AS last_year WHERE this_year.i_brand_id = last_year.i_brand_id AND this_year.i_class_id = last_year.i_class_id AND this_year.i_category_id = last_year.i_category_id ORDER BY this_year.channel, this_year.i_brand_id, this_year.i_class_id, this_year.i_category_id"
43,15,2,102,928,"WITH cross_items AS (select * from subquery903001), avg_sales AS (select * from subquery293907) SELECT * FROM (select * from subquery964875) WHERE rownum <= 100"
44,16,2,103,929,"create table subquery324029 as SELECT ca_zip, SUM(cs_sales_price) FROM catalog_sales, customer, customer_address, date_dim WHERE cs_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND (SUBSTR(ca_zip, 1, 5) IN ('81792', '83405', '86197', '80348', '85460', '85392', '86475') OR ca_state IN ('GA', 'CA', 'WA') OR cs_sales_price > 500) AND cs_sold_date_sk = d_date_sk AND d_qoy = 2 AND d_year = 1999 GROUP BY ca_zip ORDER BY ca_zip"
44,16,2,104,930,SELECT * FROM (select * from subquery324029) WHERE rownum <= 100
44,17,2,105,931,"create table subquery491922 as SELECT COUNT(DISTINCT cs_order_number) AS ""order count"", SUM(cs_ext_ship_cost) AS ""total shipping cost"", SUM(cs_net_profit) AS ""total net profit"" FROM catalog_sales AS cs1, date_dim, customer_address, call_center WHERE d_date BETWEEN '1999-3-01' AND (CAST('1999-3-01' AS DATE) + 60) AND cs1.cs_ship_date_sk = d_date_sk AND cs1.cs_ship_addr_sk = ca_address_sk AND ca_state = 'IN' AND cs1.cs_call_center_sk = cc_call_center_sk AND cc_county IN ('Williamson County', 'Williamson County') AND EXISTS(SELECT * FROM catalog_sales AS cs2 WHERE cs1.cs_order_number = cs2.cs_order_number AND cs1.cs_warehouse_sk <> cs2.cs_warehouse_sk) AND NOT EXISTS(SELECT * FROM catalog_returns AS cr1 WHERE cs1.cs_order_number = cr1.cr_order_number) ORDER BY COUNT(DISTINCT cs_order_number)"
44,17,2,106,932,SELECT * FROM (select * from subquery491922) WHERE rownum <= 100
44,18,2,107,933,"create table subquery70147 as SELECT i_item_id, i_item_desc, s_state, COUNT(ss_quantity) AS store_sales_quantitycount, AVG(ss_quantity) AS store_sales_quantityave, STDDEV_SAMP(ss_quantity) AS store_sales_quantitystdev, STDDEV_SAMP(ss_quantity) / AVG(ss_quantity) AS store_sales_quantitycov, COUNT(sr_return_quantity) AS store_returns_quantitycount, AVG(sr_return_quantity) AS store_returns_quantityave, STDDEV_SAMP(sr_return_quantity) AS store_returns_quantitystdev, STDDEV_SAMP(sr_return_quantity) / AVG(sr_return_quantity) AS store_returns_quantitycov, COUNT(cs_quantity) AS catalog_sales_quantitycount, AVG(cs_quantity) AS catalog_sales_quantityave, STDDEV_SAMP(cs_quantity) AS catalog_sales_quantitystdev, STDDEV_SAMP(cs_quantity) / AVG(cs_quantity) AS catalog_sales_quantitycov FROM store_sales, store_returns, catalog_sales, date_dim AS d1, date_dim AS d2, date_dim AS d3, store, item WHERE d1.d_quarter_name = '1999Q1' AND d1.d_date_sk = ss_sold_date_sk AND i_item_sk = ss_item_sk AND s_store_sk = ss_store_sk AND ss_customer_sk = sr_customer_sk AND ss_item_sk = sr_item_sk AND ss_ticket_number = sr_ticket_number AND sr_returned_date_sk = d2.d_date_sk AND d2.d_quarter_name IN ('1999Q2') AND sr_customer_sk = cs_bill_customer_sk AND sr_item_sk = cs_item_sk AND cs_sold_date_sk = d3.d_date_sk AND d3.d_quarter_name IN ('1999Q2', '1999Q3') GROUP BY i_item_id, i_item_desc, s_state ORDER BY i_item_id, i_item_desc, s_state"
44,18,2,108,934,SELECT * FROM (select * from subquery70147) WHERE rownum <= 100
44,19,2,109,935,"create table subquery234392 as SELECT i_item_id, ca_country, ca_state, ca_county, AVG(CAST(cs_quantity AS DECIMAL(12, 2))) AS agg1, AVG(CAST(cs_list_price AS DECIMAL(12, 2))) AS agg2, AVG(CAST(cs_coupon_amt AS DECIMAL(12, 2))) AS agg3, AVG(CAST(cs_sales_price AS DECIMAL(12, 2))) AS agg4, AVG(CAST(cs_net_profit AS DECIMAL(12, 2))) AS agg5, AVG(CAST(c_birth_year AS DECIMAL(12, 2))) AS agg6, AVG(CAST(cd1.cd_dep_count AS DECIMAL(12, 2))) AS agg7 FROM catalog_sales, customer_demographics AS cd1, customer_demographics AS cd2, customer, customer_address, date_dim, item WHERE cs_sold_date_sk = d_date_sk AND cs_item_sk = i_item_sk AND cs_bill_cdemo_sk = cd1.cd_demo_sk AND cs_bill_customer_sk = c_customer_sk AND cd1.cd_gender = 'M' AND cd1.cd_education_status = 'Advanced Degree' AND c_current_cdemo_sk = cd2.cd_demo_sk AND c_current_addr_sk = ca_address_sk AND c_birth_month IN (3) AND d_year = 2001 AND ca_state IN ('CO', 'AR', 'TX', 'KY', 'IN') GROUP BY ROLLUP(i_item_id, ca_country, ca_state, ca_county) ORDER BY ca_country, ca_state, ca_county, i_item_id"
44,19,2,110,936,SELECT * FROM (select * from subquery234392) WHERE rownum <= 100
44,20,2,111,937,"create table subquery881203 as SELECT i_brand_id AS brand_id, i_brand AS brand, i_manufact_id, i_manufact, SUM(ss_ext_sales_price) AS ext_price FROM date_dim, store_sales, item, customer, customer_address, store WHERE d_date_sk = ss_sold_date_sk AND ss_item_sk = i_item_sk AND i_manager_id = 50 AND d_moy = 11 AND d_year = 2002 AND ss_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND SUBSTR(ca_zip, 1, 5) <> SUBSTR(s_zip, 1, 5) AND ss_store_sk = s_store_sk GROUP BY i_brand, i_brand_id, i_manufact_id, i_manufact ORDER BY ext_price DESC, i_brand, i_brand_id, i_manufact_id, i_manufact"
44,20,2,112,938,SELECT * FROM (select * from subquery881203) WHERE rownum <= 100
45,21,2,113,939,"create table subquery741275 as SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(cs_ext_sales_price) AS itemrevenue, SUM(cs_ext_sales_price) * 100 / SUM(SUM(cs_ext_sales_price)) OVER(PARTITION BY i_class) AS revenueratio FROM catalog_sales, item, date_dim WHERE cs_item_sk = i_item_sk AND i_category IN ('Music', 'Home', 'Books') AND cs_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1998-05-30' AS DATE) AND (CAST('1998-05-30' AS DATE) + 30) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio"
45,21,2,114,940,SELECT * FROM (select * from subquery741275) WHERE rownum <= 100
45,22,2,115,941,"create table subquery808179 as SELECT w_warehouse_name, i_item_id, SUM(CASE WHEN (CAST(d_date AS DATE) < CAST('2001-05-21' AS DATE)) THEN inv_quantity_on_hand ELSE 0 END) AS inv_before, SUM(CASE WHEN (CAST(d_date AS DATE) >= CAST('2001-05-21' AS DATE)) THEN inv_quantity_on_hand ELSE 0 END) AS inv_after FROM inventory, warehouse, item, date_dim WHERE i_current_price BETWEEN 0.99 AND 1.49 AND i_item_sk = inv_item_sk AND inv_warehouse_sk = w_warehouse_sk AND inv_date_sk = d_date_sk AND d_date BETWEEN (CAST('2001-05-21' AS DATE) - 30) AND (CAST('2001-05-21' AS DATE) + 30) GROUP BY w_warehouse_name, i_item_id"
45,22,2,116,942,"create table subquery974385 as SELECT * FROM (select * from subquery808179) AS x WHERE (CASE WHEN inv_before > 0 THEN inv_after / inv_before ELSE NULL END) BETWEEN 2.0 / 3.0 AND 3.0 / 2.0 ORDER BY w_warehouse_name, i_item_id"
45,22,2,117,943,SELECT * FROM (select * from subquery974385) WHERE rownum <= 100
45,23,2,118,944,"create table subquery609702 as SELECT i_product_name, i_brand, i_class, i_category, AVG(inv_quantity_on_hand) AS qoh FROM inventory, date_dim, item WHERE inv_date_sk = d_date_sk AND inv_item_sk = i_item_sk AND d_month_seq BETWEEN 1204 AND 1204 + 11 GROUP BY ROLLUP(i_product_name, i_brand, i_class, i_category) ORDER BY qoh, i_product_name, i_brand, i_class, i_category"
45,23,2,119,945,SELECT * FROM (select * from subquery609702) WHERE rownum <= 100
45,24,2,120,946,"create table subquery111456 as SELECT SUBSTR(i_item_desc, 1, 30) AS itemdesc, i_item_sk AS item_sk, d_date AS solddate, COUNT(*) AS cnt FROM store_sales, date_dim, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND d_year IN (1998 + 2, 1998, 1998 + 1, 1998 + 3) GROUP BY SUBSTR(i_item_desc, 1, 30), i_item_sk, d_date HAVING COUNT(*) > 4"
45,24,2,121,947,"create table subquery645920 as SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS csales FROM store_sales, customer, date_dim WHERE ss_customer_sk = c_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year IN (1998 + 2, 1998 + 3, 1998, 1998 + 1) GROUP BY c_customer_sk"
45,24,2,122,948,create table subquery489265 as SELECT MAX(csales) AS tpcds_cmax FROM (select * from subquery645920)
45,24,2,123,949,create table subquery773330 as with max_store_sales AS (select * from subquery489265) SELECT * FROM max_store_sales
45,24,2,124,950,"create table subquery52462 as with max_store_sales AS (select * from subquery489265) SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS ssales FROM store_sales, customer WHERE ss_customer_sk = c_customer_sk GROUP BY c_customer_sk HAVING SUM(ss_quantity * ss_sales_price) > (95 / 100.0) * (select * from subquery773330)"
45,24,2,125,951,create table subquery317236 as with frequent_ss_items AS (select * from subquery111456) SELECT item_sk FROM frequent_ss_items
45,24,2,126,952,create table subquery362383 as with frequent_ss_items AS (select * from subquery111456) select * from subquery317236
